time,USTEC_close,US2000_close
2026-01-05 16:04:00+00:00,19873.4448,2206.1708
2026-01-05 16:05:00+00:00,19871.4537,2206.2628
2026-01-05 16:06:00+00:00,19869.42498,2206.34941
2026-01-05 16:07:00+00:00,19867.35747,2206.4305
2026-01-05 16:08:00+00:00,19865.25009,2206.50595
2026-01-05 16:09:00+00:00,19863.10178,2206.57563
2026-01-05 16:10:00+00:00,19860.91159,2206.63944
2026-01-05 16:11:00+00:00,19858.6786,2206.69729
2026-01-05 16:12:00+00:00,19856.40199,2206.74908
2026-01-05 16:13:00+00:00,19854.08099,2206.79474
2026-01-05 16:14:00+00:00,19851.7149,2206.8342
2026-01-05 16:15:00+00:00,19849.3031,2206.8674
2026-01-05 16:16:00+00:00,19846.84505,2206.8943
2026-01-05 16:17:00+00:00,19844.34027,2206.91484
2026-01-05 16:18:00+00:00,19841.78835,2206.92902
2026-01-05 16:19:00+00:00,19839.18899,2206.9368
2026-01-05 16:20:00+00:00,19839.32672,2206.93819
2026-01-05 16:21:00+00:00,19841.26532,2206.93318
2026-01-05 16:22:00+00:00,19843.15595,2206.92178
2026-01-05 16:23:00+00:00,19844.99859,2206.90403
2026-01-05 16:24:00+00:00,19846.79329,2206.87995
2026-01-05 16:25:00+00:00,19848.5402,2206.84958
2026-01-05 16:26:00+00:00,19850.23951,2206.81299
2026-01-05 16:27:00+00:00,19851.89153,2206.77022
2026-01-05 16:28:00+00:00,19853.49661,2206.72136
2026-01-05 16:29:00+00:00,19855.05518,2206.6665
2026-01-05 16:30:00+00:00,19856.56777,2206.60571
2026-01-05 16:31:00+00:00,19858.03496,2206.53911
2026-01-05 16:32:00+00:00,19859.4574,2206.4668
2026-01-05 16:33:00+00:00,19860.83583,2206.38891
2026-01-05 16:34:00+00:00,19862.17104,2206.30556
2026-01-05 16:35:00+00:00,19863.46391,2206.21689
2026-01-05 16:36:00+00:00,19864.71537,2206.12306
2026-01-05 16:37:00+00:00,19865.92643,2206.02421
2026-01-05 16:38:00+00:00,19867.09816,2205.92051
2026-01-05 16:39:00+00:00,19868.23168,2205.81212
2026-01-05 16:40:00+00:00,19869.32818,2205.69923
2026-01-05 16:41:00+00:00,19870.38893,2205.58203
2026-01-05 16:42:00+00:00,19871.41523,2205.46069
2026-01-05 16:43:00+00:00,19872.40843,2205.33543
2026-01-05 16:44:00+00:00,19873.36997,2205.20645
2026-01-05 16:45:00+00:00,19874.3013,2205.07396
2026-01-05 16:46:00+00:00,19875.20394,2204.93817
2026-01-05 16:47:00+00:00,19876.07946,2204.79932
2026-01-05 16:48:00+00:00,19876.92945,2204.65761
2026-01-05 16:49:00+00:00,19877.75556,2204.5133
2026-01-05 16:50:00+00:00,19878.55949,2204.3666
2026-01-05 16:51:00+00:00,19879.34294,2204.21777
2026-01-05 16:52:00+00:00,19880.10767,2204.06705
2026-01-05 16:53:00+00:00,19880.85546,2203.91467
2026-01-05 16:54:00+00:00,19881.58812,2203.76089
2026-01-05 16:55:00+00:00,19882.30749,2203.60596
2026-01-05 16:56:00+00:00,19883.01541,2203.45014
2026-01-05 16:57:00+00:00,19883.71377,2203.29367
2026-01-05 16:58:00+00:00,19884.40445,2203.13681
2026-01-05 16:59:00+00:00,19885.08935,2202.97982
2026-01-05 17:00:00+00:00,19885.77038,2202.82296
2026-01-05 17:01:00+00:00,19886.44945,2202.66647
2026-01-05 17:02:00+00:00,19887.1285,2202.51062
2026-01-05 17:03:00+00:00,19887.80943,2202.35565
2026-01-05 17:04:00+00:00,19888.49416,2202.20183
2026-01-05 17:05:00+00:00,19889.1846,2202.0494
2026-01-05 17:06:00+00:00,19889.88265,2201.89861
2026-01-05 17:07:00+00:00,19890.59021,2201.74971
2026-01-05 17:08:00+00:00,19891.30914,2201.60294
2026-01-05 17:09:00+00:00,19892.0413,2201.45853
2026-01-05 17:10:00+00:00,19892.78853,2201.31673
2026-01-05 17:11:00+00:00,19893.55263,2201.17777
2026-01-05 17:12:00+00:00,19894.33539,2201.04187
2026-01-05 17:13:00+00:00,19895.13857,2200.90926
2026-01-05 17:14:00+00:00,19895.96387,2200.78015
2026-01-05 17:15:00+00:00,19896.813,2200.65476
2026-01-05 17:16:00+00:00,19897.68759,2200.53329
2026-01-05 17:17:00+00:00,19898.58924,2200.41593
2026-01-05 17:18:00+00:00,19899.51954,2200.30289
2026-01-05 17:19:00+00:00,19900.47998,2200.19434
2026-01-05 17:20:00+00:00,19901.47205,2200.09047
2026-01-05 17:21:00+00:00,19902.49716,2199.99144
2026-01-05 17:22:00+00:00,19903.55667,2199.89743
2026-01-05 17:23:00+00:00,19904.65189,2199.80858
2026-01-05 17:24:00+00:00,19905.78409,2199.72504
2026-01-05 17:25:00+00:00,19906.95445,2199.64696
2026-01-05 17:26:00+00:00,19908.1641,2199.57445
2026-01-05 17:27:00+00:00,19909.41412,2199.50764
2026-01-05 17:28:00+00:00,19910.70552,2199.44665
2026-01-05 17:29:00+00:00,19912.03923,2199.39157
2026-01-05 17:30:00+00:00,19913.41612,2199.3425
2026-01-05 17:31:00+00:00,19914.837,2199.29952
2026-01-05 17:32:00+00:00,19916.3026,2199.26271
2026-01-05 17:33:00+00:00,19917.81357,2199.23212
2026-01-05 17:34:00+00:00,19919.37052,2199.20782
2026-01-05 17:35:00+00:00,19920.97395,2199.18984
2026-01-05 17:36:00+00:00,19922.62431,2199.17822
2026-01-05 17:37:00+00:00,19924.32195,2199.17298
2026-01-05 17:38:00+00:00,19926.06718,2199.17414
2026-01-05 17:39:00+00:00,19927.8602,2199.1817
2026-01-05 17:40:00+00:00,19929.70114,2199.19565
2026-01-05 17:41:00+00:00,19931.59008,2199.21598
2026-01-05 17:42:00+00:00,19933.52699,2199.24265
2026-01-05 17:43:00+00:00,19935.51179,2199.27563
2026-01-05 17:44:00+00:00,19937.54429,2199.31487
2026-01-05 17:45:00+00:00,19939.62426,2199.36031
2026-01-05 17:46:00+00:00,19941.75137,2199.41189
2026-01-05 17:47:00+00:00,19943.92523,2199.46952
2026-01-05 17:48:00+00:00,19946.14537,2199.53313
2026-01-05 17:49:00+00:00,19948.41123,2199.6026
2026-01-05 17:50:00+00:00,19950.7222,2199.67785
2026-01-05 17:51:00+00:00,19953.07758,2199.75874
2026-01-05 17:52:00+00:00,19955.47662,2199.84516
2026-01-05 17:53:00+00:00,19957.91849,2199.93697
2026-01-05 17:54:00+00:00,19960.40227,2200.03404
2026-01-05 17:55:00+00:00,19962.92701,2200.1362
2026-01-05 17:56:00+00:00,19965.49167,2200.2433
2026-01-05 17:57:00+00:00,19968.09515,2200.35518
2026-01-05 17:58:00+00:00,19970.73629,2200.47166
2026-01-05 17:59:00+00:00,19973.41388,2200.59256
2026-01-05 18:00:00+00:00,19976.12663,2200.71769
2026-01-05 18:01:00+00:00,19978.87321,2200.84685
2026-01-05 18:02:00+00:00,19981.65224,2200.97985
2026-01-05 18:03:00+00:00,19984.46227,2201.11648
2026-01-05 18:04:00+00:00,19987.30181,2201.25651
2026-01-05 18:05:00+00:00,19990.16933,2201.39974
2026-01-05 18:06:00+00:00,19993.06324,2201.54593
2026-01-05 18:07:00+00:00,19995.98192,2201.69487
2026-01-05 18:08:00+00:00,19998.92371,2201.84631
2026-01-05 18:09:00+00:00,20001.8869,2202.00001
2026-01-05 18:10:00+00:00,20004.86976,2202.15575
2026-01-05 18:11:00+00:00,20007.87053,2202.31327
2026-01-05 18:12:00+00:00,20010.8874,2202.47232
2026-01-05 18:13:00+00:00,20013.91857,2202.63266
2026-01-05 18:14:00+00:00,20016.96218,2202.79403
2026-01-05 18:15:00+00:00,20020.01637,2202.95618
2026-01-05 18:16:00+00:00,20023.07926,2203.11886
2026-01-05 18:17:00+00:00,20026.14896,2203.28181
2026-01-05 18:18:00+00:00,20029.22355,2203.44478
2026-01-05 18:19:00+00:00,20032.30114,2203.6075
2026-01-05 18:20:00+00:00,20033.53106,2203.76973
2026-01-05 18:21:00+00:00,20034.76013,2203.9312
2026-01-05 18:22:00+00:00,20035.98642,2204.09167
2026-01-05 18:23:00+00:00,20037.20804,2204.25088
2026-01-05 18:24:00+00:00,20038.42307,2204.40859
2026-01-05 18:25:00+00:00,20039.62962,2204.56454
2026-01-05 18:26:00+00:00,20040.8258,2204.71849
2026-01-05 18:27:00+00:00,20042.00975,2204.87021
2026-01-05 18:28:00+00:00,20043.17962,2205.01944
2026-01-05 18:29:00+00:00,20044.33359,2205.16596
2026-01-05 18:30:00+00:00,20045.46986,2205.30954
2026-01-05 18:31:00+00:00,20046.58666,2205.44995
2026-01-05 18:32:00+00:00,20047.68225,2205.58698
2026-01-05 18:33:00+00:00,20048.75493,2205.72041
2026-01-05 18:34:00+00:00,20049.80303,2205.85002
2026-01-05 18:35:00+00:00,20050.82492,2205.97562
2026-01-05 18:36:00+00:00,20051.81902,2206.09702
2026-01-05 18:37:00+00:00,20052.78377,2206.21402
2026-01-05 18:38:00+00:00,20053.71769,2206.32643
2026-01-05 18:39:00+00:00,20054.61933,2206.43409
2026-01-05 18:40:00+00:00,20055.4873,2206.53683
2026-01-05 18:41:00+00:00,20056.32025,2206.63449
2026-01-05 18:42:00+00:00,20057.11691,2206.72691
2026-01-05 18:43:00+00:00,20057.87603,2206.81396
2026-01-05 18:44:00+00:00,20058.59647,2206.89549
2026-01-05 18:45:00+00:00,20059.27711,2206.97139
2026-01-05 18:46:00+00:00,20059.91691,2207.04153
2026-01-05 18:47:00+00:00,20060.51489,2207.10582
2026-01-05 18:48:00+00:00,20061.07015,2207.16414
2026-01-05 18:49:00+00:00,20061.58186,2207.21642
2026-01-05 18:50:00+00:00,20062.04922,2207.26257
2026-01-05 18:51:00+00:00,20062.47156,2207.30253
2026-01-05 18:52:00+00:00,20062.84823,2207.33623
2026-01-05 18:53:00+00:00,20063.17869,2207.36362
2026-01-05 18:54:00+00:00,20063.46246,2207.38468
2026-01-05 18:55:00+00:00,20063.69912,2207.39936
2026-01-05 18:56:00+00:00,20063.88835,2207.40766
2026-01-05 18:57:00+00:00,20064.0299,2207.40955
2026-01-05 18:58:00+00:00,20064.12357,2207.40505
2026-01-05 18:59:00+00:00,20064.16928,2207.39416
2026-01-05 19:00:00+00:00,20064.167,2207.37691
2026-01-05 19:01:00+00:00,20064.11678,2207.35334
2026-01-05 19:02:00+00:00,20064.01875,2207.32347
2026-01-05 19:03:00+00:00,20063.8731,2207.28737
2026-01-05 19:04:00+00:00,20063.68013,2207.24509
2026-01-05 19:05:00+00:00,20063.44019,2207.19672
2026-01-05 19:06:00+00:00,20063.15372,2207.14232
2026-01-05 19:07:00+00:00,20062.82121,2207.082
2026-01-05 19:08:00+00:00,20062.44325,2207.01586
2026-01-05 19:09:00+00:00,20062.02049,2206.944
2026-01-05 19:10:00+00:00,20061.55365,2206.86655
2026-01-05 19:11:00+00:00,20061.04354,2206.78363
2026-01-05 19:12:00+00:00,20060.491,2206.69538
2026-01-05 19:13:00+00:00,20059.89699,2206.60196
2026-01-05 19:14:00+00:00,20059.26249,2206.5035
2026-01-05 19:15:00+00:00,20058.58856,2206.40018
2026-01-05 19:16:00+00:00,20057.87634,2206.29216
2026-01-05 19:17:00+00:00,20057.12701,2206.17962
2026-01-05 19:18:00+00:00,20056.34182,2206.06275
2026-01-05 19:19:00+00:00,20055.52207,2205.94174
2026-01-05 19:20:00+00:00,20054.66912,2205.81679
2026-01-05 19:21:00+00:00,20053.78439,2205.68809
2026-01-05 19:22:00+00:00,20052.86933,2205.55587
2026-01-05 19:23:00+00:00,20051.92546,2205.42034
2026-01-05 19:24:00+00:00,20050.95433,2205.28172
2026-01-05 19:25:00+00:00,20049.95756,2205.14024
2026-01-05 19:26:00+00:00,20048.93678,2204.99612
2026-01-05 19:27:00+00:00,20047.89367,2204.84961
2026-01-05 19:28:00+00:00,20046.82994,2204.70094
2026-01-05 19:29:00+00:00,20045.74736,2204.55035
2026-01-05 19:30:00+00:00,20044.6477,2204.3981
2026-01-05 19:31:00+00:00,20043.53276,2204.24442
2026-01-05 19:32:00+00:00,20042.40437,2204.08958
2026-01-05 19:33:00+00:00,20041.2644,2203.93381
2026-01-05 19:34:00+00:00,20040.11471,2203.77739
2026-01-05 19:35:00+00:00,20038.95719,2203.62055
2026-01-05 19:36:00+00:00,20037.79374,2203.46356
2026-01-05 19:37:00+00:00,20036.62627,2203.30668
2026-01-05 19:38:00+00:00,20035.45669,2203.15015
2026-01-05 19:39:00+00:00,20034.28693,2202.99424
2026-01-05 19:40:00+00:00,20033.1189,2202.83919
2026-01-05 19:41:00+00:00,20031.95452,2202.68527
2026-01-05 19:42:00+00:00,20030.79569,2202.53272
2026-01-05 19:43:00+00:00,20029.64433,2202.38179
2026-01-05 19:44:00+00:00,20028.50232,2202.23273
2026-01-05 19:45:00+00:00,20027.37154,2202.08578
2026-01-05 19:46:00+00:00,20026.25384,2201.94118
2026-01-05 19:47:00+00:00,20025.15107,2201.79916
2026-01-05 19:48:00+00:00,20024.06502,2201.65997
2026-01-05 19:49:00+00:00,20022.99749,2201.52382
2026-01-05 19:50:00+00:00,20021.95024,2201.39094
2026-01-05 19:51:00+00:00,20020.92498,2201.26154
2026-01-05 19:52:00+00:00,20019.9234,2201.13584
2026-01-05 19:53:00+00:00,20018.94717,2201.01405
2026-01-05 19:54:00+00:00,20017.99787,2200.89636
2026-01-05 19:55:00+00:00,20017.07709,2200.78296
2026-01-05 19:56:00+00:00,20016.18634,2200.67405
2026-01-05 19:57:00+00:00,20015.3271,2200.5698
2026-01-05 19:58:00+00:00,20014.50078,2200.47039
2026-01-05 19:59:00+00:00,20013.70876,2200.37597
